品牌,型号,系列,尺寸（inch）,材质（介质）,容值,容值单位,容值误差,耐压（V）,备注1,备注2,备注3,器件类型,安装方式,封装代码,尺寸（mm）,规格摘要,生产状态,长度（mm）,宽度（mm）,高度（mm）,官网链接,数据来源,数据状态,校验时间,校验备注,直径（mm）,脚距（mm）,极性,ESR,纹波电流,寿命（h）,工作温度,阻值@25C,阻值单位,阻值误差,B值,B值条件,共模阻抗,阻抗单位,额定电流,DCR,回路数,电感值,电感单位,电感误差,饱和电流,屏蔽类型,阻抗@100MHz,系列说明,_model_rule_authority,_resistance_ohm,输出频率,频率单位,频差（ppm）,电源电压,输出类型,占空比,频率,负载电容（pF）,驱动电平,_body_size,特殊用途
村田Murata,LQW15AN2N3C8Z#,LQW15AN_8Z,,,,,,,Current: 2530mA,https://pim.murata.com/asset/pim4/inductor/JELF243A-9138_PDF_INDUCTOR?lastModifiedDatetime=20250708072057,,射频电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.1mm,0.5mm ±0.1mm,2.3nH ±0.2nH,100MHz | Wire Wound RF Inductor for Automotive | Non-Shielded | -55～125℃ | Current: 2530mA | 0.022Ω",Active,1,0.6,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243A-9138_PDF_INDUCTOR?lastModifiedDatetime=20250708072057,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 29,,,,,,,-55～125℃,,,,,,,,2530mA,0.022Ω,,2.3,nH,±0.2nH,,Non-Shielded,,Murata LQW15AN_8Z RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.6 x 0.5 mm,RF Inductor
村田Murata,LQW15AN2N3D10#,LQW15AN_10,,,,,,,Current: 1000mA,https://pim.murata.com/asset/pim4/inductor/JELF243A-0051_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,,射频电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.1mm,0.5mm ±0.1mm,2.3nH ±0.5nH,100MHz | Wire Wound RF Inductor | Non-Shielded | -55～125℃ | Current: 1000mA | 0.027Ω",Active,1,0.6,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243A-0051_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 29,,,,,,,-55～125℃,,,,,,,,1000mA,0.027Ω,,2.3,nH,±0.5nH,,Non-Shielded,,Murata LQW15AN_10 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.6 x 0.5 mm,RF Inductor
村田Murata,LQW15AN2N3D1Z#,LQW15AN_1Z,,,,,,,Current: 1000mA,https://pim.murata.com/asset/pim4/inductor/JELF243A-9115_PDF_INDUCTOR?lastModifiedDatetime=20250708072054,,射频电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.1mm,0.5mm ±0.1mm,2.3nH ±0.5nH,100MHz | Wire Wound RF Inductor for Automotive | Non-Shielded | -55～125℃ | Current: 1000mA | 0.027Ω",Active,1,0.6,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243A-9115_PDF_INDUCTOR?lastModifiedDatetime=20250708072054,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 29,,,,,,,-55～125℃,,,,,,,,1000mA,0.027Ω,,2.3,nH,±0.5nH,,Non-Shielded,,Murata LQW15AN_1Z RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.6 x 0.5 mm,RF Inductor
村田Murata,LQW15AN2N3D80#,LQW15AN_80,,,,,,,Current: 2530mA,https://pim.murata.com/asset/pim4/inductor/JELF243A-0100_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,,射频电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.1mm,0.5mm ±0.1mm,2.3nH ±0.5nH,100MHz | Wire Wound RF Inductor | Non-Shielded | -55～125℃ | Current: 2530mA | 0.022Ω",Active,1,0.6,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243A-0100_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 29,,,,,,,-55～125℃,,,,,,,,2530mA,0.022Ω,,2.3,nH,±0.5nH,,Non-Shielded,,Murata LQW15AN_80 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.6 x 0.5 mm,RF Inductor
村田Murata,LQW15AN2N3D8Z#,LQW15AN_8Z,,,,,,,Current: 2530mA,https://pim.murata.com/asset/pim4/inductor/JELF243A-9138_PDF_INDUCTOR?lastModifiedDatetime=20250708072057,,射频电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.1mm,0.5mm ±0.1mm,2.3nH ±0.5nH,100MHz | Wire Wound RF Inductor for Automotive | Non-Shielded | -55～125℃ | Current: 2530mA | 0.022Ω",Active,1,0.6,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243A-9138_PDF_INDUCTOR?lastModifiedDatetime=20250708072057,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 29,,,,,,,-55～125℃,,,,,,,,2530mA,0.022Ω,,2.3,nH,±0.5nH,,Non-Shielded,,Murata LQW15AN_8Z RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.6 x 0.5 mm,RF Inductor
村田Murata,LQW15AN2N3G80#,LQW15AN_80,,,,,,,Current: 2530mA,https://pim.murata.com/asset/pim4/inductor/JELF243A-0100_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,,射频电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.1mm,0.5mm ±0.1mm,2.3nH ±2%,100MHz | Wire Wound RF Inductor | Non-Shielded | -55～125℃ | Current: 2530mA | 0.022Ω",Active,1,0.6,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243A-0100_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 29,,,,,,,-55～125℃,,,,,,,,2530mA,0.022Ω,,2.3,nH,±2%,,Non-Shielded,,Murata LQW15AN_80 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.6 x 0.5 mm,RF Inductor
村田Murata,LQW15AN2N3G8Z#,LQW15AN_8Z,,,,,,,Current: 2530mA,https://pim.murata.com/asset/pim4/inductor/JELF243A-9138_PDF_INDUCTOR?lastModifiedDatetime=20250708072057,,射频电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.1mm,0.5mm ±0.1mm,2.3nH ±2%,100MHz | Wire Wound RF Inductor for Automotive | Non-Shielded | -55～125℃ | Current: 2530mA | 0.022Ω",Active,1,0.6,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243A-9138_PDF_INDUCTOR?lastModifiedDatetime=20250708072057,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 29,,,,,,,-55～125℃,,,,,,,,2530mA,0.022Ω,,2.3,nH,±2%,,Non-Shielded,,Murata LQW15AN_8Z RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.6 x 0.5 mm,RF Inductor
村田Murata,LQW15AN2N4B00#,LQW15AN_00,,,,,,,Current: 850mA,https://pim.murata.com/asset/pim4/inductor/JELF243A-0050_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,,射频电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.1mm,0.5mm ±0.1mm,2.4nH ±0.1nH,100MHz | Wire Wound RF Inductor | Non-Shielded | -55～125℃ | Current: 850mA | 0.05Ω",Active,1,0.6,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243A-0050_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 29,,,,,,,-55～125℃,,,,,,,,850mA,0.05Ω,,2.4,nH,±0.1nH,,Non-Shielded,,Murata LQW15AN_00 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.6 x 0.5 mm,RF Inductor
村田Murata,LQW15AN2N4B0Z#,LQW15AN_0Z,,,,,,,Current: 850mA,https://pim.murata.com/asset/pim4/inductor/JELF243A-9114_PDF_INDUCTOR?lastModifiedDatetime=20250708072054,,射频电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.1mm,0.5mm ±0.1mm,2.4nH ±0.1nH,100MHz | Wire Wound RF Inductor for Automotive | Non-Shielded | -55～125℃ | Current: 850mA | 0.05Ω",Active,1,0.6,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243A-9114_PDF_INDUCTOR?lastModifiedDatetime=20250708072054,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 29,,,,,,,-55～125℃,,,,,,,,850mA,0.05Ω,,2.4,nH,±0.1nH,,Non-Shielded,,Murata LQW15AN_0Z RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.6 x 0.5 mm,RF Inductor
村田Murata,LQW15AN2N4B80#,LQW15AN_80,,,,,,,Current: 2530mA,https://pim.murata.com/asset/pim4/inductor/JELF243A-0100_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,,射频电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.1mm,0.5mm ±0.1mm,2.4nH ±0.1nH,100MHz | Wire Wound RF Inductor | Non-Shielded | -55～125℃ | Current: 2530mA | 0.022Ω",Active,1,0.6,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243A-0100_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 29,,,,,,,-55～125℃,,,,,,,,2530mA,0.022Ω,,2.4,nH,±0.1nH,,Non-Shielded,,Murata LQW15AN_80 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.6 x 0.5 mm,RF Inductor
村田Murata,LQW15AN2N4B8Z#,LQW15AN_8Z,,,,,,,Current: 2530mA,https://pim.murata.com/asset/pim4/inductor/JELF243A-9138_PDF_INDUCTOR?lastModifiedDatetime=20250708072057,,射频电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.1mm,0.5mm ±0.1mm,2.4nH ±0.1nH,100MHz | Wire Wound RF Inductor for Automotive | Non-Shielded | -55～125℃ | Current: 2530mA | 0.022Ω",Active,1,0.6,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243A-9138_PDF_INDUCTOR?lastModifiedDatetime=20250708072057,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 29,,,,,,,-55～125℃,,,,,,,,2530mA,0.022Ω,,2.4,nH,±0.1nH,,Non-Shielded,,Murata LQW15AN_8Z RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.6 x 0.5 mm,RF Inductor
村田Murata,LQW15AN2N4C00#,LQW15AN_00,,,,,,,Current: 850mA,https://pim.murata.com/asset/pim4/inductor/JELF243A-0050_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,,射频电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.1mm,0.5mm ±0.1mm,2.4nH ±0.2nH,100MHz | Wire Wound RF Inductor | Non-Shielded | -55～125℃ | Current: 850mA | 0.05Ω",Active,1,0.6,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243A-0050_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 29,,,,,,,-55～125℃,,,,,,,,850mA,0.05Ω,,2.4,nH,±0.2nH,,Non-Shielded,,Murata LQW15AN_00 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.6 x 0.5 mm,RF Inductor
村田Murata,LQW15AN2N4C0Z#,LQW15AN_0Z,,,,,,,Current: 850mA,https://pim.murata.com/asset/pim4/inductor/JELF243A-9114_PDF_INDUCTOR?lastModifiedDatetime=20250708072054,,射频电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.1mm,0.5mm ±0.1mm,2.4nH ±0.2nH,100MHz | Wire Wound RF Inductor for Automotive | Non-Shielded | -55～125℃ | Current: 850mA | 0.05Ω",Active,1,0.6,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243A-9114_PDF_INDUCTOR?lastModifiedDatetime=20250708072054,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 29,,,,,,,-55～125℃,,,,,,,,850mA,0.05Ω,,2.4,nH,±0.2nH,,Non-Shielded,,Murata LQW15AN_0Z RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.6 x 0.5 mm,RF Inductor
村田Murata,LQW15AN2N4C80#,LQW15AN_80,,,,,,,Current: 2530mA,https://pim.murata.com/asset/pim4/inductor/JELF243A-0100_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,,射频电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.1mm,0.5mm ±0.1mm,2.4nH ±0.2nH,100MHz | Wire Wound RF Inductor | Non-Shielded | -55～125℃ | Current: 2530mA | 0.022Ω",Active,1,0.6,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243A-0100_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 29,,,,,,,-55～125℃,,,,,,,,2530mA,0.022Ω,,2.4,nH,±0.2nH,,Non-Shielded,,Murata LQW15AN_80 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.6 x 0.5 mm,RF Inductor
村田Murata,LQW15AN2N4C8Z#,LQW15AN_8Z,,,,,,,Current: 2530mA,https://pim.murata.com/asset/pim4/inductor/JELF243A-9138_PDF_INDUCTOR?lastModifiedDatetime=20250708072057,,射频电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.1mm,0.5mm ±0.1mm,2.4nH ±0.2nH,100MHz | Wire Wound RF Inductor for Automotive | Non-Shielded | -55～125℃ | Current: 2530mA | 0.022Ω",Active,1,0.6,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243A-9138_PDF_INDUCTOR?lastModifiedDatetime=20250708072057,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 29,,,,,,,-55～125℃,,,,,,,,2530mA,0.022Ω,,2.4,nH,±0.2nH,,Non-Shielded,,Murata LQW15AN_8Z RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.6 x 0.5 mm,RF Inductor
村田Murata,LQW15AN2N4D00#,LQW15AN_00,,,,,,,Current: 850mA,https://pim.murata.com/asset/pim4/inductor/JELF243A-0050_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,,射频电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.1mm,0.5mm ±0.1mm,2.4nH ±0.5nH,100MHz | Wire Wound RF Inductor | Non-Shielded | -55～125℃ | Current: 850mA | 0.05Ω",Active,1,0.6,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243A-0050_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 29,,,,,,,-55～125℃,,,,,,,,850mA,0.05Ω,,2.4,nH,±0.5nH,,Non-Shielded,,Murata LQW15AN_00 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.6 x 0.5 mm,RF Inductor
村田Murata,LQW15AN2N4D0Z#,LQW15AN_0Z,,,,,,,Current: 850mA,https://pim.murata.com/asset/pim4/inductor/JELF243A-9114_PDF_INDUCTOR?lastModifiedDatetime=20250708072054,,射频电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.1mm,0.5mm ±0.1mm,2.4nH ±0.5nH,100MHz | Wire Wound RF Inductor for Automotive | Non-Shielded | -55～125℃ | Current: 850mA | 0.05Ω",Active,1,0.6,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243A-9114_PDF_INDUCTOR?lastModifiedDatetime=20250708072054,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 29,,,,,,,-55～125℃,,,,,,,,850mA,0.05Ω,,2.4,nH,±0.5nH,,Non-Shielded,,Murata LQW15AN_0Z RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.6 x 0.5 mm,RF Inductor
村田Murata,LQW15AN2N4D10#,LQW15AN_10,,,,,,,Current: 1000mA,https://pim.murata.com/asset/pim4/inductor/JELF243A-0051_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,,射频电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.1mm,0.5mm ±0.1mm,2.4nH ±0.5nH,100MHz | Wire Wound RF Inductor | Non-Shielded | -55～125℃ | Current: 1000mA | 0.027Ω",Active,1,0.6,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243A-0051_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 29,,,,,,,-55～125℃,,,,,,,,1000mA,0.027Ω,,2.4,nH,±0.5nH,,Non-Shielded,,Murata LQW15AN_10 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.6 x 0.5 mm,RF Inductor
村田Murata,LQW15AN2N4D1Z#,LQW15AN_1Z,,,,,,,Current: 1000mA,https://pim.murata.com/asset/pim4/inductor/JELF243A-9115_PDF_INDUCTOR?lastModifiedDatetime=20250708072054,,射频电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.1mm,0.5mm ±0.1mm,2.4nH ±0.5nH,100MHz | Wire Wound RF Inductor for Automotive | Non-Shielded | -55～125℃ | Current: 1000mA | 0.027Ω",Active,1,0.6,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243A-9115_PDF_INDUCTOR?lastModifiedDatetime=20250708072054,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 29,,,,,,,-55～125℃,,,,,,,,1000mA,0.027Ω,,2.4,nH,±0.5nH,,Non-Shielded,,Murata LQW15AN_1Z RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.6 x 0.5 mm,RF Inductor
村田Murata,LQW15AN2N4D80#,LQW15AN_80,,,,,,,Current: 2530mA,https://pim.murata.com/asset/pim4/inductor/JELF243A-0100_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,,射频电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.1mm,0.5mm ±0.1mm,2.4nH ±0.5nH,100MHz | Wire Wound RF Inductor | Non-Shielded | -55～125℃ | Current: 2530mA | 0.022Ω",Active,1,0.6,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243A-0100_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 29,,,,,,,-55～125℃,,,,,,,,2530mA,0.022Ω,,2.4,nH,±0.5nH,,Non-Shielded,,Murata LQW15AN_80 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.6 x 0.5 mm,RF Inductor
村田Murata,LQW15AN2N4D8Z#,LQW15AN_8Z,,,,,,,Current: 2530mA,https://pim.murata.com/asset/pim4/inductor/JELF243A-9138_PDF_INDUCTOR?lastModifiedDatetime=20250708072057,,射频电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.1mm,0.5mm ±0.1mm,2.4nH ±0.5nH,100MHz | Wire Wound RF Inductor for Automotive | Non-Shielded | -55～125℃ | Current: 2530mA | 0.022Ω",Active,1,0.6,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243A-9138_PDF_INDUCTOR?lastModifiedDatetime=20250708072057,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 29,,,,,,,-55～125℃,,,,,,,,2530mA,0.022Ω,,2.4,nH,±0.5nH,,Non-Shielded,,Murata LQW15AN_8Z RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.6 x 0.5 mm,RF Inductor
村田Murata,LQW15AN2N4G80#,LQW15AN_80,,,,,,,Current: 2530mA,https://pim.murata.com/asset/pim4/inductor/JELF243A-0100_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,,射频电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.1mm,0.5mm ±0.1mm,2.4nH ±2%,100MHz | Wire Wound RF Inductor | Non-Shielded | -55～125℃ | Current: 2530mA | 0.022Ω",Active,1,0.6,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243A-0100_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 29,,,,,,,-55～125℃,,,,,,,,2530mA,0.022Ω,,2.4,nH,±2%,,Non-Shielded,,Murata LQW15AN_80 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.6 x 0.5 mm,RF Inductor
村田Murata,LQW15AN2N4G8Z#,LQW15AN_8Z,,,,,,,Current: 2530mA,https://pim.murata.com/asset/pim4/inductor/JELF243A-9138_PDF_INDUCTOR?lastModifiedDatetime=20250708072057,,射频电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.1mm,0.5mm ±0.1mm,2.4nH ±2%,100MHz | Wire Wound RF Inductor for Automotive | Non-Shielded | -55～125℃ | Current: 2530mA | 0.022Ω",Active,1,0.6,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243A-9138_PDF_INDUCTOR?lastModifiedDatetime=20250708072057,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 29,,,,,,,-55～125℃,,,,,,,,2530mA,0.022Ω,,2.4,nH,±2%,,Non-Shielded,,Murata LQW15AN_8Z RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.6 x 0.5 mm,RF Inductor
村田Murata,LQW15AN2N5B00#,LQW15AN_00,,,,,,,Current: 850mA,https://pim.murata.com/asset/pim4/inductor/JELF243A-0050_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,,射频电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.1mm,0.5mm ±0.1mm,2.5nH ±0.1nH,100MHz | Wire Wound RF Inductor | Non-Shielded | -55～125℃ | Current: 850mA | 0.05Ω",Active,1,0.6,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243A-0050_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 29,,,,,,,-55～125℃,,,,,,,,850mA,0.05Ω,,2.5,nH,±0.1nH,,Non-Shielded,,Murata LQW15AN_00 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.6 x 0.5 mm,RF Inductor
村田Murata,LQW15AN2N5B0Z#,LQW15AN_0Z,,,,,,,Current: 850mA,https://pim.murata.com/asset/pim4/inductor/JELF243A-9114_PDF_INDUCTOR?lastModifiedDatetime=20250708072054,,射频电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.1mm,0.5mm ±0.1mm,2.5nH ±0.1nH,100MHz | Wire Wound RF Inductor for Automotive | Non-Shielded | -55～125℃ | Current: 850mA | 0.05Ω",Active,1,0.6,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243A-9114_PDF_INDUCTOR?lastModifiedDatetime=20250708072054,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 29,,,,,,,-55～125℃,,,,,,,,850mA,0.05Ω,,2.5,nH,±0.1nH,,Non-Shielded,,Murata LQW15AN_0Z RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.6 x 0.5 mm,RF Inductor
村田Murata,LQW15AN2N5B80#,LQW15AN_80,,,,,,,Current: 2100mA,https://pim.murata.com/asset/pim4/inductor/JELF243A-0100_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,,射频电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.1mm,0.5mm ±0.1mm,2.5nH ±0.1nH,100MHz | Wire Wound RF Inductor | Non-Shielded | -55～125℃ | Current: 2100mA | 0.03Ω",Active,1,0.6,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243A-0100_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 29,,,,,,,-55～125℃,,,,,,,,2100mA,0.03Ω,,2.5,nH,±0.1nH,,Non-Shielded,,Murata LQW15AN_80 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.6 x 0.5 mm,RF Inductor
村田Murata,LQW15AN2N5B8Z#,LQW15AN_8Z,,,,,,,Current: 2100mA,https://pim.murata.com/asset/pim4/inductor/JELF243A-9138_PDF_INDUCTOR?lastModifiedDatetime=20250708072057,,射频电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.1mm,0.5mm ±0.1mm,2.5nH ±0.1nH,100MHz | Wire Wound RF Inductor for Automotive | Non-Shielded | -55～125℃ | Current: 2100mA | 0.03Ω",Active,1,0.6,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243A-9138_PDF_INDUCTOR?lastModifiedDatetime=20250708072057,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 29,,,,,,,-55～125℃,,,,,,,,2100mA,0.03Ω,,2.5,nH,±0.1nH,,Non-Shielded,,Murata LQW15AN_8Z RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.6 x 0.5 mm,RF Inductor
村田Murata,LQW15AN2N5C00#,LQW15AN_00,,,,,,,Current: 850mA,https://pim.murata.com/asset/pim4/inductor/JELF243A-0050_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,,射频电感,SMT,1005/0402,1 x 0.6 x 0.5 mm,"1mm ±0.1mm,0.6mm ±0.1mm,0.5mm ±0.1mm,2.5nH ±0.2nH,100MHz | Wire Wound RF Inductor | Non-Shielded | -55～125℃ | Current: 850mA | 0.05Ω",Active,1,0.6,0.5,https://pim.murata.com/asset/pim4/inductor/JELF243A-0050_PDF_INDUCTOR?lastModifiedDatetime=20251223164305,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API rf page 29,,,,,,,-55～125℃,,,,,,,,850mA,0.05Ω,,2.5,nH,±0.2nH,,Non-Shielded,,Murata LQW15AN_00 RF高频电感系列,Murata official PIM API,,,,,,,,,,,1 x 0.6 x 0.5 mm,RF Inductor
